,comments,sentiment,Translation
370,2018年11月30日19:40，中都影城,0.1814378217609438,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 51 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
371,美国小时代看得我很欢乐，最后有情人终成眷属啥玩意儿的我居然看哭了，天呐，羞耻。。,0.9980940057184795,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 49 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
372,有点夹生,0.5389813340533883,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 46 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
373,都这样了，为什么不全裸演呢？,0.20953986715844164,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 42 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
374,都说玛丽苏，就不能欣赏欣赏灰姑娘身上的闪光点吗。婚礼那首歌出来真情实感了一下。,0.9999700914076071,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 42 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
375,我好俗哦 新加坡版小时代还蛮好看的,0.9567599461014786,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 40 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
376,真烂,0.16666666666666674,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 34 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
377,亚裔在好莱坞视野里起势的标志，浓郁的东南雅风味，肉骨茶的香气袅袅升起,0.9999173146650109,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 25 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
378,杨紫琼和Gemma美到发光 剧情太没意思了,0.6058374594817165,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 24 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
379,一水的亚裔主演挺讨喜，还有好几张熟脸，故事就是普通的小妞电影，歌颂几句真爱独立和家庭。看看俊男靓女纸醉金迷放松一下得了,0.999982553478615,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 26 MINUTES 00 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
380,莫名奇妙一顿炫富，俗套至极点的灰姑娘故事。今年最煎熬的两个小时。,0.9856719490048563,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 20 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
381,浮夸又俗套，NYU的正规教授都变成灰姑娘了，实在是挑战我等穷人的想象力。但是音乐真是不错。,0.9955520145519174,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 19 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
382,你以为你在看Cinderella，其实是the Wizard of Oz。不过是隔岸观火。,0.48341045034242647,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 13 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
383,当郭敬明拿到了《灰姑娘》的改编权,0.9953361258753426,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 25 MINUTES 49 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
384,这样的片，只要颜值够就很难fail吧。几乎全程都在为“好像要用glamour来弥补/反转亚裔刻板印象”的感觉而略难受。而且现在看到奢侈环境总是很不舒服。但是男主帅到让我到片尾的时候忘记这些不适了。（直升机上的女武神音乐是故意的吗？）杨紫琼的胳膊太性感了。gemma chan的戏（太cliche但）就是Buffy的“不要因为男人而假装自己less than you are”，区别是这里的more是什么不清楚，只是有钱吧,0.1671259898099624,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 25 MINUTES 45 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
385,戊戌74。生日快乐。祝你智慧、快乐、幸福的生活。,0.9999963752900158,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 03 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
386,一个巨大的party，本来就是banana电影,0.6398962209240536,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 00 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
387,本片告诉你，嫁入豪门风光无限什么的，完全是个骗局，纽约客见公婆，遭遇了整个新加坡男女的冷眼，婆婆爱理不理，一副撵人的姿态，甚至查起了她的身世，企图以名声上的差距而不是金钱上的落差合理否决，孰知这位儿媳勇敢精明，以真情强势逆袭。,0.9999641178119394,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 58 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
388,GTS,0.5,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 56 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
389,大俗片，男女主都自带一种春晚风，最喜欢结尾的歌，上一次听郑钧的流星还是中学的时候，汗。,0.9974932597893644,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 53 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
390,流星花园的正确拍法,0.9184158227313284,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 25 MINUTES 30 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
391,想不到追过的英剧美剧里的华人面孔在新加坡团聚了。,0.9876951098975645,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 25 MINUTES 29 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
392,无产阶级的我看得很嗨就是了……,0.5763973249928814,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 25 MINUTES 27 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
393,哈哈哈咋这么宝莱坞呢？,0.855948838728563,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 49 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
394,电影3.5分，个人喜欢加1分，就喜欢看有亚裔的英文电影，还有喜欢的新加坡场景。,0.9883276806377462,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 48 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
395,呵呵哒 反向猎奇。不过婚礼、麻将、sister的部分 完成得都不错 ,0.5868675936615493,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 46 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
396,看完我为我不是富二代而严重抑郁了...,0.45251755752024825,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 45 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
397,看过《初来乍到》、《真实的人类》和《欢乐合唱团》后，真是太喜欢吴恬敏、嘉玛·陈和岑勇康了，没想到他们竟有打破次元壁的一天。要不是甩掉三只半大熊孩子，都想不到吴恬敏依然青春。再加上杨紫琼，阵容很喜欢。放在新加坡与美国的语境里，讲了一个灰姑娘的故事，尽管是灰姑娘，却又断不做扔下玻璃鞋等待飞上枝头的抉择，所以更美式，也更自重。于是到最后，不管Nick有何举动，她的故事已经圆满。有些设定很脸谱化，平庸化，不过布景、服饰、配乐还可以，作为喜剧，还是笑得出的，譬如Peik把穿红衣的Rachel说成《小美人鱼》的塞巴蟹，Oliver形容包饺子是打了肉毒杆菌然后揉啊揉……有些粤语表达也很有趣，连调侃都能带上食物的比喻，比如包饺子时某婶笑说奶奶在的话要打Oliver，用的词是请他吃“藤条炆猪肉”，可谓一石二鸟。三星半。,0.9999999999999989,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 45 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
398,作为该片改编自的小说的忠实读者，我只能说电影花了太多篇幅试图展现他们的富有，却没有花很多时间在描绘心理转变的过程，Eleanor Young并不是一个那么容易被感动做出妥协的女人，Astrid也不是一夜之间大彻大悟决定get back on her feet. 如果能把这些transitions描绘更细致，最后的效果会比撒钱在渲染纸醉金迷的富人生活好上百倍，也更加令人记忆深刻。,0.9999999996912363,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 44 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
399,我觉得我穷的不像亚洲人,0.7988102496219934,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 44 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
400,从头到尾的华语流行音乐BGM居然一点也不违和!  抛开所有文化和卡司，这部电影本身也非常不错了。 真的很值得鼓励，这是一个亚洲人在美国主流市场的movement。 ,0.999999154760891,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 43 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
401,虽然期望高 没想到惊喜更大 看完想学麻将想去新加坡,0.9688526134348407,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 42 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
402,应该说是个合格的rom-com——当然它的成功不在于对亚洲文化有什么颠覆性的讨论，而恰恰是很自然而然地把一个主流cheesy的故事内核给了平时总在边缘的亚裔人群，让人看到，哦，大家都是一样的嘛。,0.9999963337172382,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 40 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
403,爆米花看看还行，故事本身还是有看头。虽然一帮abc去演南洋有钱人还号称这都是china足够confusing ... 但是如果是论商业成功的话 这部电影做到了 这在好莱坞还是非常重要。希望亚裔能拍出更多像喜福会这样现实题材的片子吧。或者能在美国进口中国电影？,0.9999993113555917,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 39 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
404,新加坡旅游宣传片炫富片+强行中国风情片,0.7123081290672574,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 36 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
405,传统美国幸福美满故事，虽然除了嘉玛陈之外的人都演技尴尬，但仍然不影响魔幻的童话质感。,0.9999984659828682,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 25 MINUTES 13 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
406,嘉玛依旧在演人芯,0.6979588357988236,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 35 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
407,海外华人的文化认同感应该会更强一些，当然，用了饺子、麻将、甜蜜蜜等许多中华符号在电影里，其实还是感觉很亲切的，但总归还是比较的西化，而且故事换汤不换药，就算把全演员换成全亚裔也改变不了它本身就是一个普通爱情片的事实，唯一叫人大快人心的当然是开篇的引子。奥卡菲娜真是全片的抢戏大王。,0.9999999556949593,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 33 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
408,I don't understand the good ratings of this movie..........,0.1025405031558202,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 25 MINUTES 08 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
409,看得老子都仇富了。。。。麻将真不愧是国粹，碰、让、洗、吃、胡，里里外外都是学问！一圈麻将就是一个宇宙！（想测试未来婆婆麻将打得怎么样就直说，拉来两个只会闽南语的聋子大妈凑一桌你逗我玩呢？）,0.00102194665399713,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 29 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
410,一幕幕切换如幻灯片。。。,0.6728086944217593,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 28 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
411,上半部还可以咧 下半部又特别无聊幼稚,0.031571244434749124,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 25 MINUTES 03 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
412,虽然女主克服了阶级和文化的鸿沟追寻到了真爱还蛮励志的，但男主姐姐的故事却泼了一盆冷水告诉大家阶级还是固化的，她们那种Asian old money family 和没有背景的老公最终不会幸福，最后她戴上一百四十万的耳环宣告老娘还是做回自己,0.9999992649204857,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 24 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
413,灰姑娘、小時代、華語歌金曲串燒，拍得熱鬧，核心原來是婆媳劇,0.9623024133806988,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 22 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
414,多亏男女主人物设定讨喜，剧情实在是够老套，三星的剧情，给四星是因为这是好莱坞主流厂牌华纳出品的全亚裔阵容，还有里面能让国人听懂的普通话以及广东话！,0.9996289924576286,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 22 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
415,听宣传挺邪乎，抱着一点儿期待看完的。完全都是炫富梗，情节也够狗血，一般吧。,0.8729035428463431,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 21 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
416,换了包装的灰姑娘。,0.5706600370609003,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 24 MINUTES 54 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
417,太想看看了不知道什么字幕的抢版～麻将桥段有点突兀本来以为很无谓，但最后两幅牌还是有点意思…,0.017423635198439924,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 12 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
418,一个好莱坞精致包装下媳妇熬成婆的中国老梗，郭敬明看到可能觉得想笑。都说这些有钱人土，那倒未必吧，只是为了耍帅打麻将突然离场有点不尊重麻将馆大妈。,0.22991706157586633,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 24 MINUTES 49 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
419,老套的灰姑娘故事,0.9592134543297837,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 24 MINUTES 45 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
420,一种英国主人垮台后黄俄苦力占据豪宅冒充旧主人样子的感觉。,0.982882381495476,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 05 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
421,OK fine,0.2545618901372083,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 29 MINUTES 03 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
422,完全get不到好多海外留學生感動的點,0.850339290135336,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 59 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
423,22018-09-02 with girls at DC-AMC,0.44767845850986676,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 53 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
424,好久没被灰姑娘式的电影感动到，欣赏女主人设不是傻白甜。看完出场时，听到一个女观众兴奋地讲：I’m so happy tonight！ 我内心Os：Me 2!电影原声都太好听了，尤其是上海老歌带出来的韵味。Btw这部是新加坡旅游宣传片啊，看完想再去一次。,0.9999999906384468,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 52 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
425,不讨厌里面对Chinese很多brutal的原型化，因为这种brutality至少是我个人在纽约生活那段时期，尤其是早些时候（2012年左右），as Chinese能体会到的一种感受；而且像Flushing那种神奇的地方真的是far beyond我在国内能想象到中国城的样子，一种一言难尽的土洋结合……,0.9999999429310403,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 24 MINUTES 29 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
426,不是很懂你们亚裔富人的世界。,0.8276005924049095,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 24 MINUTES 28 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
427,美国人眼中的亚裔形象，和真实的中国人不搭界,0.9787246114108225,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 50 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
428,设定很有意思，故事很简单。对亚洲是叶公好龙式崇拜，其实亚洲没那么rich，也没那么高大上。,0.9999591923767486,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 50 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
429,“有钱人最喜欢免费的东西。”,0.915279412657404,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 49 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
430,Seriously Nick is my type. 爆米花级别的好看！,0.5592591886569386,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 48 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
431,亚洲人的新钱，就像当年俄国佬的核弹，印第安的宝藏一样，老美也有，但就是别人的更刺激。里面的华语配乐多得有点让人恶心了，故事结构也一样更像传统的印度歌舞片，哎，终于到了杨紫琼也只能演恶婆婆的时代了。,0.9999747982103662,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 44 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
432,低配版回家的诱惑,0.592190920202292,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 42 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
433,感觉承受了很多它不应该承受的骂名，1、指责本片主旨不拜金才能拥金，怎么不连安独生一起骂，灰姑娘原型故事千千万万 2、片中华人元素脱离真实世界，必要的喜剧效果设计我觉得可以理解。3、觉得塑造了华人新的刻板印象，一个电影就能塑造起来也太抬举它了。。。,0.9999932926193403,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 41 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
434,作为一部浪漫和爱情喜剧是合格的，但是好莱坞亚裔男演员真的不能再用群众演员的路数演戏了啊,0.9999828740388379,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 24 MINUTES 16 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
435,So cliche!!!凭噱头北美票房飘红，只能认为老美没脑子,0.776017631013487,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 38 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
